profileID,respID,qID,altID,obsID,blockID,location,price,materials,frequency
68,30,6,1,238,1,Drop-off,15,Commercial compost,3
87,30,6,2,238,1,Door Pick-up,15,Limited food waste,3
47,30,7,1,239,1,Door Pick-up,15,Food waste,2
117,30,7,2,239,1,Door Pick-up,15,Limited food waste,4
26,30,8,1,240,1,Drop-off,10,Limited food waste,1
65,30,8,2,240,1,Door Pick-up,10,Commercial compost,3
40,31,1,1,241,1,Drop-off,20,Commercial compost,2
80,31,1,2,241,1,Drop-off,20,Food waste,3
3,31,2,1,242,1,Door Pick-up,5,Commercial compost,1
84,31,2,2,242,1,Drop-off,5,Limited food waste,3
23,31,3,1,243,1,Door Pick-up,5,Limited food waste,1
106,31,3,2,243,1,Drop-off,10,Food waste,4
74,31,4,1,244,1,Drop-off,5,Food waste,3
25,31,4,2,244,1,Door Pick-up,10,Limited food waste,1
16,31,5,1,245,1,Drop-off,10,Food waste,1
97,31,5,2,245,1,Door Pick-up,15,Commercial compost,4
68,31,6,1,246,1,Drop-off,15,Commercial compost,3
87,31,6,2,246,1,Door Pick-up,15,Limited food waste,3
47,31,7,1,247,1,Door Pick-up,15,Food waste,2
117,31,7,2,247,1,Door Pick-up,15,Limited food waste,4
26,31,8,1,248,1,Drop-off,10,Limited food waste,1
65,31,8,2,248,1,Door Pick-up,10,Commercial compost,3
40,32,1,1,249,1,Drop-off,20,Commercial compost,2
80,32,1,2,249,1,Drop-off,20,Food waste,3
3,32,2,1,250,1,Door Pick-up,5,Commercial compost,1
84,32,2,2,250,1,Drop-off,5,Limited food waste,3
23,32,3,1,251,1,Door Pick-up,5,Limited food waste,1
106,32,3,2,251,1,Drop-off,10,Food waste,4
74,32,4,1,252,1,Drop-off,5,Food waste,3
25,32,4,2,252,1,Door Pick-up,10,Limited food waste,1
16,32,5,1,253,1,Drop-off,10,Food waste,1
97,32,5,2,253,1,Door Pick-up,15,Commercial compost,4
68,32,6,1,254,1,Drop-off,15,Commercial compost,3
87,32,6,2,254,1,Door Pick-up,15,Limited food waste,3
47,32,7,1,255,1,Door Pick-up,15,Food waste,2
117,32,7,2,255,1,Door Pick-up,15,Limited food waste,4
26,32,8,1,256,1,Drop-off,10,Limited food waste,1
65,32,8,2,256,1,Door Pick-up,10,Commercial compost,3
40,33,1,1,257,1,Drop-off,20,Commercial compost,2
80,33,1,2,257,1,Drop-off,20,Food waste,3
3,33,2,1,258,1,Door Pick-up,5,Commercial compost,1
84,33,2,2,258,1,Drop-off,5,Limited food waste,3
23,33,3,1,259,1,Door Pick-up,5,Limited food waste,1
106,33,3,2,259,1,Drop-off,10,Food waste,4
74,33,4,1,260,1,Drop-off,5,Food waste,3
25,33,4,2,260,1,Door Pick-up,10,Limited food waste,1
16,33,5,1,261,1,Drop-off,10,Food waste,1
97,33,5,2,261,1,Door Pick-up,15,Commercial compost,4
68,33,6,1,262,1,Drop-off,15,Commercial compost,3
87,33,6,2,262,1,Door Pick-up,15,Limited food waste,3
47,33,7,1,263,1,Door Pick-up,15,Food waste,2
117,33,7,2,263,1,Door Pick-up,15,Limited food waste,4
26,33,8,1,264,1,Drop-off,10,Limited food waste,1
65,33,8,2,264,1,Door Pick-up,10,Commercial compost,3
40,34,1,1,265,1,Drop-off,20,Commercial compost,2
80,34,1,2,265,1,Drop-off,20,Food waste,3
3,34,2,1,266,1,Door Pick-up,5,Commercial compost,1
84,34,2,2,266,1,Drop-off,5,Limited food waste,3
23,34,3,1,267,1,Door Pick-up,5,Limited food waste,1
106,34,3,2,267,1,Drop-off,10,Food waste,4
74,34,4,1,268,1,Drop-off,5,Food waste,3
25,34,4,2,268,1,Door Pick-up,10,Limited food waste,1
16,34,5,1,269,1,Drop-off,10,Food waste,1
97,34,5,2,269,1,Door Pick-up,15,Commercial compost,4
68,34,6,1,270,1,Drop-off,15,Commercial compost,3
87,34,6,2,270,1,Door Pick-up,15,Limited food waste,3
47,34,7,1,271,1,Door Pick-up,15,Food waste,2
117,34,7,2,271,1,Door Pick-up,15,Limited food waste,4
26,34,8,1,272,1,Drop-off,10,Limited food waste,1
65,34,8,2,272,1,Door Pick-up,10,Commercial compost,3
40,35,1,1,273,1,Drop-off,20,Commercial compost,2
80,35,1,2,273,1,Drop-off,20,Food waste,3
3,35,2,1,274,1,Door Pick-up,5,Commercial compost,1
84,35,2,2,274,1,Drop-off,5,Limited food waste,3
23,35,3,1,275,1,Door Pick-up,5,Limited food waste,1
106,35,3,2,275,1,Drop-off,10,Food waste,4
74,35,4,1,276,1,Drop-off,5,Food waste,3
25,35,4,2,276,1,Door Pick-up,10,Limited food waste,1
16,35,5,1,277,1,Drop-off,10,Food waste,1
97,35,5,2,277,1,Door Pick-up,15,Commercial compost,4
68,35,6,1,278,1,Drop-off,15,Commercial compost,3
87,35,6,2,278,1,Door Pick-up,15,Limited food waste,3
47,35,7,1,279,1,Door Pick-up,15,Food waste,2
117,35,7,2,279,1,Door Pick-up,15,Limited food waste,4
26,35,8,1,280,1,Drop-off,10,Limited food waste,1
65,35,8,2,280,1,Door Pick-up,10,Commercial compost,3
40,36,1,1,281,1,Drop-off,20,Commercial compost,2
80,36,1,2,281,1,Drop-off,20,Food waste,3
3,36,2,1,282,1,Door Pick-up,5,Commercial compost,1
84,36,2,2,282,1,Drop-off,5,Limited food waste,3
23,36,3,1,283,1,Door Pick-up,5,Limited food waste,1
106,36,3,2,283,1,Drop-off,10,Food waste,4
74,36,4,1,284,1,Drop-off,5,Food waste,3
25,36,4,2,284,1,Door Pick-up,10,Limited food waste,1
16,36,5,1,285,1,Drop-off,10,Food waste,1
97,36,5,2,285,1,Door Pick-up,15,Commercial compost,4
68,36,6,1,286,1,Drop-off,15,Commercial compost,3
87,36,6,2,286,1,Door Pick-up,15,Limited food waste,3
47,36,7,1,287,1,Door Pick-up,15,Food waste,2
117,36,7,2,287,1,Door Pick-up,15,Limited food waste,4
26,36,8,1,288,1,Drop-off,10,Limited food waste,1
65,36,8,2,288,1,Door Pick-up,10,Commercial compost,3
40,37,1,1,289,1,Drop-off,20,Commercial compost,2
80,37,1,2,289,1,Drop-off,20,Food waste,3
3,37,2,1,290,1,Door Pick-up,5,Commercial compost,1
84,37,2,2,290,1,Drop-off,5,Limited food waste,3
23,37,3,1,291,1,Door Pick-up,5,Limited food waste,1
106,37,3,2,291,1,Drop-off,10,Food waste,4
74,37,4,1,292,1,Drop-off,5,Food waste,3
25,37,4,2,292,1,Door Pick-up,10,Limited food waste,1
16,37,5,1,293,1,Drop-off,10,Food waste,1
97,37,5,2,293,1,Door Pick-up,15,Commercial compost,4
68,37,6,1,294,1,Drop-off,15,Commercial compost,3
87,37,6,2,294,1,Door Pick-up,15,Limited food waste,3
47,37,7,1,295,1,Door Pick-up,15,Food waste,2
117,37,7,2,295,1,Door Pick-up,15,Limited food waste,4
26,37,8,1,296,1,Drop-off,10,Limited food waste,1
65,37,8,2,296,1,Door Pick-up,10,Commercial compost,3
40,38,1,1,297,1,Drop-off,20,Commercial compost,2
80,38,1,2,297,1,Drop-off,20,Food waste,3
3,38,2,1,298,1,Door Pick-up,5,Commercial compost,1
84,38,2,2,298,1,Drop-off,5,Limited food waste,3
23,38,3,1,299,1,Door Pick-up,5,Limited food waste,1
106,38,3,2,299,1,Drop-off,10,Food waste,4
74,38,4,1,300,1,Drop-off,5,Food waste,3
25,38,4,2,300,1,Door Pick-up,10,Limited food waste,1
16,38,5,1,301,1,Drop-off,10,Food waste,1
97,38,5,2,301,1,Door Pick-up,15,Commercial compost,4
68,38,6,1,302,1,Drop-off,15,Commercial compost,3
87,38,6,2,302,1,Door Pick-up,15,Limited food waste,3
47,38,7,1,303,1,Door Pick-up,15,Food waste,2
117,38,7,2,303,1,Door Pick-up,15,Limited food waste,4
26,38,8,1,304,1,Drop-off,10,Limited food waste,1
65,38,8,2,304,1,Door Pick-up,10,Commercial compost,3
40,39,1,1,305,1,Drop-off,20,Commercial compost,2
80,39,1,2,305,1,Drop-off,20,Food waste,3
3,39,2,1,306,1,Door Pick-up,5,Commercial compost,1
84,39,2,2,306,1,Drop-off,5,Limited food waste,3
23,39,3,1,307,1,Door Pick-up,5,Limited food waste,1
106,39,3,2,307,1,Drop-off,10,Food waste,4
74,39,4,1,308,1,Drop-off,5,Food waste,3
25,39,4,2,308,1,Door Pick-up,10,Limited food waste,1
16,39,5,1,309,1,Drop-off,10,Food waste,1
97,39,5,2,309,1,Door Pick-up,15,Commercial compost,4
68,39,6,1,310,1,Drop-off,15,Commercial compost,3
87,39,6,2,310,1,Door Pick-up,15,Limited food waste,3
47,39,7,1,311,1,Door Pick-up,15,Food waste,2
117,39,7,2,311,1,Door Pick-up,15,Limited food waste,4
26,39,8,1,312,1,Drop-off,10,Limited food waste,1
65,39,8,2,312,1,Door Pick-up,10,Commercial compost,3
40,40,1,1,313,1,Drop-off,20,Commercial compost,2
80,40,1,2,313,1,Drop-off,20,Food waste,3
3,40,2,1,314,1,Door Pick-up,5,Commercial compost,1
84,40,2,2,314,1,Drop-off,5,Limited food waste,3
23,40,3,1,315,1,Door Pick-up,5,Limited food waste,1
106,40,3,2,315,1,Drop-off,10,Food waste,4
74,40,4,1,316,1,Drop-off,5,Food waste,3
25,40,4,2,316,1,Door Pick-up,10,Limited food waste,1
16,40,5,1,317,1,Drop-off,10,Food waste,1
97,40,5,2,317,1,Door Pick-up,15,Commercial compost,4
68,40,6,1,318,1,Drop-off,15,Commercial compost,3
87,40,6,2,318,1,Door Pick-up,15,Limited food waste,3
47,40,7,1,319,1,Door Pick-up,15,Food waste,2
117,40,7,2,319,1,Door Pick-up,15,Limited food waste,4
26,40,8,1,320,1,Drop-off,10,Limited food waste,1
65,40,8,2,320,1,Door Pick-up,10,Commercial compost,3
40,41,1,1,321,1,Drop-off,20,Commercial compost,2
80,41,1,2,321,1,Drop-off,20,Food waste,3
3,41,2,1,322,1,Door Pick-up,5,Commercial compost,1
84,41,2,2,322,1,Drop-off,5,Limited food waste,3
23,41,3,1,323,1,Door Pick-up,5,Limited food waste,1
106,41,3,2,323,1,Drop-off,10,Food waste,4
74,41,4,1,324,1,Drop-off,5,Food waste,3
25,41,4,2,324,1,Door Pick-up,10,Limited food waste,1
16,41,5,1,325,1,Drop-off,10,Food waste,1
97,41,5,2,325,1,Door Pick-up,15,Commercial compost,4
68,41,6,1,326,1,Drop-off,15,Commercial compost,3
87,41,6,2,326,1,Door Pick-up,15,Limited food waste,3
47,41,7,1,327,1,Door Pick-up,15,Food waste,2
117,41,7,2,327,1,Door Pick-up,15,Limited food waste,4
26,41,8,1,328,1,Drop-off,10,Limited food waste,1
65,41,8,2,328,1,Door Pick-up,10,Commercial compost,3
40,42,1,1,329,1,Drop-off,20,Commercial compost,2
80,42,1,2,329,1,Drop-off,20,Food waste,3
3,42,2,1,330,1,Door Pick-up,5,Commercial compost,1
84,42,2,2,330,1,Drop-off,5,Limited food waste,3
23,42,3,1,331,1,Door Pick-up,5,Limited food waste,1
106,42,3,2,331,1,Drop-off,10,Food waste,4
74,42,4,1,332,1,Drop-off,5,Food waste,3
25,42,4,2,332,1,Door Pick-up,10,Limited food waste,1
16,42,5,1,333,1,Drop-off,10,Food waste,1
97,42,5,2,333,1,Door Pick-up,15,Commercial compost,4
68,42,6,1,334,1,Drop-off,15,Commercial compost,3
87,42,6,2,334,1,Door Pick-up,15,Limited food waste,3
47,42,7,1,335,1,Door Pick-up,15,Food waste,2
117,42,7,2,335,1,Door Pick-up,15,Limited food waste,4
26,42,8,1,336,1,Drop-off,10,Limited food waste,1
65,42,8,2,336,1,Door Pick-up,10,Commercial compost,3
40,43,1,1,337,1,Drop-off,20,Commercial compost,2
80,43,1,2,337,1,Drop-off,20,Food waste,3
3,43,2,1,338,1,Door Pick-up,5,Commercial compost,1
84,43,2,2,338,1,Drop-off,5,Limited food waste,3
23,43,3,1,339,1,Door Pick-up,5,Limited food waste,1
106,43,3,2,339,1,Drop-off,10,Food waste,4
74,43,4,1,340,1,Drop-off,5,Food waste,3
25,43,4,2,340,1,Door Pick-up,10,Limited food waste,1
16,43,5,1,341,1,Drop-off,10,Food waste,1
97,43,5,2,341,1,Door Pick-up,15,Commercial compost,4
68,43,6,1,342,1,Drop-off,15,Commercial compost,3
87,43,6,2,342,1,Door Pick-up,15,Limited food waste,3
47,43,7,1,343,1,Door Pick-up,15,Food waste,2
117,43,7,2,343,1,Door Pick-up,15,Limited food waste,4
26,43,8,1,344,1,Drop-off,10,Limited food waste,1
65,43,8,2,344,1,Door Pick-up,10,Commercial compost,3
40,44,1,1,345,1,Drop-off,20,Commercial compost,2
80,44,1,2,345,1,Drop-off,20,Food waste,3
3,44,2,1,346,1,Door Pick-up,5,Commercial compost,1
84,44,2,2,346,1,Drop-off,5,Limited food waste,3
23,44,3,1,347,1,Door Pick-up,5,Limited food waste,1
106,44,3,2,347,1,Drop-off,10,Food waste,4
74,44,4,1,348,1,Drop-off,5,Food waste,3
25,44,4,2,348,1,Door Pick-up,10,Limited food waste,1
16,44,5,1,349,1,Drop-off,10,Food waste,1
97,44,5,2,349,1,Door Pick-up,15,Commercial compost,4
68,44,6,1,350,1,Drop-off,15,Commercial compost,3
87,44,6,2,350,1,Door Pick-up,15,Limited food waste,3
47,44,7,1,351,1,Door Pick-up,15,Food waste,2
117,44,7,2,351,1,Door Pick-up,15,Limited food waste,4
26,44,8,1,352,1,Drop-off,10,Limited food waste,1
65,44,8,2,352,1,Door Pick-up,10,Commercial compost,3
40,45,1,1,353,1,Drop-off,20,Commercial compost,2
80,45,1,2,353,1,Drop-off,20,Food waste,3
3,45,2,1,354,1,Door Pick-up,5,Commercial compost,1
84,45,2,2,354,1,Drop-off,5,Limited food waste,3
23,45,3,1,355,1,Door Pick-up,5,Limited food waste,1
106,45,3,2,355,1,Drop-off,10,Food waste,4
74,45,4,1,356,1,Drop-off,5,Food waste,3
25,45,4,2,356,1,Door Pick-up,10,Limited food waste,1
16,45,5,1,357,1,Drop-off,10,Food waste,1
97,45,5,2,357,1,Door Pick-up,15,Commercial compost,4
68,45,6,1,358,1,Drop-off,15,Commercial compost,3
87,45,6,2,358,1,Door Pick-up,15,Limited food waste,3
47,45,7,1,359,1,Door Pick-up,15,Food waste,2
117,45,7,2,359,1,Door Pick-up,15,Limited food waste,4
26,45,8,1,360,1,Drop-off,10,Limited food waste,1
65,45,8,2,360,1,Door Pick-up,10,Commercial compost,3
40,46,1,1,361,1,Drop-off,20,Commercial compost,2
80,46,1,2,361,1,Drop-off,20,Food waste,3
3,46,2,1,362,1,Door Pick-up,5,Commercial compost,1
84,46,2,2,362,1,Drop-off,5,Limited food waste,3
23,46,3,1,363,1,Door Pick-up,5,Limited food waste,1
106,46,3,2,363,1,Drop-off,10,Food waste,4
74,46,4,1,364,1,Drop-off,5,Food waste,3
25,46,4,2,364,1,Door Pick-up,10,Limited food waste,1
16,46,5,1,365,1,Drop-off,10,Food waste,1
97,46,5,2,365,1,Door Pick-up,15,Commercial compost,4
68,46,6,1,366,1,Drop-off,15,Commercial compost,3
87,46,6,2,366,1,Door Pick-up,15,Limited food waste,3
47,46,7,1,367,1,Door Pick-up,15,Food waste,2
117,46,7,2,367,1,Door Pick-up,15,Limited food waste,4
26,46,8,1,368,1,Drop-off,10,Limited food waste,1
65,46,8,2,368,1,Door Pick-up,10,Commercial compost,3
40,47,1,1,369,1,Drop-off,20,Commercial compost,2
80,47,1,2,369,1,Drop-off,20,Food waste,3
3,47,2,1,370,1,Door Pick-up,5,Commercial compost,1
84,47,2,2,370,1,Drop-off,5,Limited food waste,3
23,47,3,1,371,1,Door Pick-up,5,Limited food waste,1
106,47,3,2,371,1,Drop-off,10,Food waste,4
74,47,4,1,372,1,Drop-off,5,Food waste,3
25,47,4,2,372,1,Door Pick-up,10,Limited food waste,1
16,47,5,1,373,1,Drop-off,10,Food waste,1
97,47,5,2,373,1,Door Pick-up,15,Commercial compost,4
68,47,6,1,374,1,Drop-off,15,Commercial compost,3
87,47,6,2,374,1,Door Pick-up,15,Limited food waste,3
47,47,7,1,375,1,Door Pick-up,15,Food waste,2
117,47,7,2,375,1,Door Pick-up,15,Limited food waste,4
26,47,8,1,376,1,Drop-off,10,Limited food waste,1
65,47,8,2,376,1,Door Pick-up,10,Commercial compost,3
40,48,1,1,377,1,Drop-off,20,Commercial compost,2
80,48,1,2,377,1,Drop-off,20,Food waste,3
3,48,2,1,378,1,Door Pick-up,5,Commercial compost,1
84,48,2,2,378,1,Drop-off,5,Limited food waste,3
23,48,3,1,379,1,Door Pick-up,5,Limited food waste,1
106,48,3,2,379,1,Drop-off,10,Food waste,4
74,48,4,1,380,1,Drop-off,5,Food waste,3
25,48,4,2,380,1,Door Pick-up,10,Limited food waste,1
16,48,5,1,381,1,Drop-off,10,Food waste,1
97,48,5,2,381,1,Door Pick-up,15,Commercial compost,4
68,48,6,1,382,1,Drop-off,15,Commercial compost,3
87,48,6,2,382,1,Door Pick-up,15,Limited food waste,3
47,48,7,1,383,1,Door Pick-up,15,Food waste,2
117,48,7,2,383,1,Door Pick-up,15,Limited food waste,4
26,48,8,1,384,1,Drop-off,10,Limited food waste,1
65,48,8,2,384,1,Door Pick-up,10,Commercial compost,3
40,49,1,1,385,1,Drop-off,20,Commercial compost,2
80,49,1,2,385,1,Drop-off,20,Food waste,3
3,49,2,1,386,1,Door Pick-up,5,Commercial compost,1
84,49,2,2,386,1,Drop-off,5,Limited food waste,3
23,49,3,1,387,1,Door Pick-up,5,Limited food waste,1
106,49,3,2,387,1,Drop-off,10,Food waste,4
74,49,4,1,388,1,Drop-off,5,Food waste,3
25,49,4,2,388,1,Door Pick-up,10,Limited food waste,1
16,49,5,1,389,1,Drop-off,10,Food waste,1
97,49,5,2,389,1,Door Pick-up,15,Commercial compost,4
68,49,6,1,390,1,Drop-off,15,Commercial compost,3
87,49,6,2,390,1,Door Pick-up,15,Limited food waste,3
47,49,7,1,391,1,Door Pick-up,15,Food waste,2
117,49,7,2,391,1,Door Pick-up,15,Limited food waste,4
26,49,8,1,392,1,Drop-off,10,Limited food waste,1
65,49,8,2,392,1,Door Pick-up,10,Commercial compost,3
40,50,1,1,393,1,Drop-off,20,Commercial compost,2
80,50,1,2,393,1,Drop-off,20,Food waste,3
3,50,2,1,394,1,Door Pick-up,5,Commercial compost,1
84,50,2,2,394,1,Drop-off,5,Limited food waste,3
23,50,3,1,395,1,Door Pick-up,5,Limited food waste,1
106,50,3,2,395,1,Drop-off,10,Food waste,4
74,50,4,1,396,1,Drop-off,5,Food waste,3
25,50,4,2,396,1,Door Pick-up,10,Limited food waste,1
16,50,5,1,397,1,Drop-off,10,Food waste,1
97,50,5,2,397,1,Door Pick-up,15,Commercial compost,4
68,50,6,1,398,1,Drop-off,15,Commercial compost,3
87,50,6,2,398,1,Door Pick-up,15,Limited food waste,3
47,50,7,1,399,1,Door Pick-up,15,Food waste,2
117,50,7,2,399,1,Door Pick-up,15,Limited food waste,4
26,50,8,1,400,1,Drop-off,10,Limited food waste,1
65,50,8,2,400,1,Door Pick-up,10,Commercial compost,3
40,51,1,1,401,1,Drop-off,20,Commercial compost,2
80,51,1,2,401,1,Drop-off,20,Food waste,3
3,51,2,1,402,1,Door Pick-up,5,Commercial compost,1
84,51,2,2,402,1,Drop-off,5,Limited food waste,3
23,51,3,1,403,1,Door Pick-up,5,Limited food waste,1
106,51,3,2,403,1,Drop-off,10,Food waste,4
74,51,4,1,404,1,Drop-off,5,Food waste,3
25,51,4,2,404,1,Door Pick-up,10,Limited food waste,1
16,51,5,1,405,1,Drop-off,10,Food waste,1
97,51,5,2,405,1,Door Pick-up,15,Commercial compost,4
68,51,6,1,406,1,Drop-off,15,Commercial compost,3
87,51,6,2,406,1,Door Pick-up,15,Limited food waste,3
47,51,7,1,407,1,Door Pick-up,15,Food waste,2
117,51,7,2,407,1,Door Pick-up,15,Limited food waste,4
26,51,8,1,408,1,Drop-off,10,Limited food waste,1
65,51,8,2,408,1,Door Pick-up,10,Commercial compost,3
40,52,1,1,409,1,Drop-off,20,Commercial compost,2
80,52,1,2,409,1,Drop-off,20,Food waste,3
3,52,2,1,410,1,Door Pick-up,5,Commercial compost,1
84,52,2,2,410,1,Drop-off,5,Limited food waste,3
23,52,3,1,411,1,Door Pick-up,5,Limited food waste,1
106,52,3,2,411,1,Drop-off,10,Food waste,4
74,52,4,1,412,1,Drop-off,5,Food waste,3
25,52,4,2,412,1,Door Pick-up,10,Limited food waste,1
16,52,5,1,413,1,Drop-off,10,Food waste,1
97,52,5,2,413,1,Door Pick-up,15,Commercial compost,4
68,52,6,1,414,1,Drop-off,15,Commercial compost,3
87,52,6,2,414,1,Door Pick-up,15,Limited food waste,3
47,52,7,1,415,1,Door Pick-up,15,Food waste,2
117,52,7,2,415,1,Door Pick-up,15,Limited food waste,4
26,52,8,1,416,1,Drop-off,10,Limited food waste,1
65,52,8,2,416,1,Door Pick-up,10,Commercial compost,3
40,53,1,1,417,1,Drop-off,20,Commercial compost,2
80,53,1,2,417,1,Drop-off,20,Food waste,3
3,53,2,1,418,1,Door Pick-up,5,Commercial compost,1
84,53,2,2,418,1,Drop-off,5,Limited food waste,3
23,53,3,1,419,1,Door Pick-up,5,Limited food waste,1
106,53,3,2,419,1,Drop-off,10,Food waste,4
74,53,4,1,420,1,Drop-off,5,Food waste,3
25,53,4,2,420,1,Door Pick-up,10,Limited food waste,1
16,53,5,1,421,1,Drop-off,10,Food waste,1
97,53,5,2,421,1,Door Pick-up,15,Commercial compost,4
68,53,6,1,422,1,Drop-off,15,Commercial compost,3
87,53,6,2,422,1,Door Pick-up,15,Limited food waste,3
47,53,7,1,423,1,Door Pick-up,15,Food waste,2
117,53,7,2,423,1,Door Pick-up,15,Limited food waste,4
26,53,8,1,424,1,Drop-off,10,Limited food waste,1
65,53,8,2,424,1,Door Pick-up,10,Commercial compost,3
40,54,1,1,425,1,Drop-off,20,Commercial compost,2
80,54,1,2,425,1,Drop-off,20,Food waste,3
3,54,2,1,426,1,Door Pick-up,5,Commercial compost,1
84,54,2,2,426,1,Drop-off,5,Limited food waste,3
23,54,3,1,427,1,Door Pick-up,5,Limited food waste,1
106,54,3,2,427,1,Drop-off,10,Food waste,4
74,54,4,1,428,1,Drop-off,5,Food waste,3
25,54,4,2,428,1,Door Pick-up,10,Limited food waste,1
16,54,5,1,429,1,Drop-off,10,Food waste,1
97,54,5,2,429,1,Door Pick-up,15,Commercial compost,4
68,54,6,1,430,1,Drop-off,15,Commercial compost,3
87,54,6,2,430,1,Door Pick-up,15,Limited food waste,3
47,54,7,1,431,1,Door Pick-up,15,Food waste,2
117,54,7,2,431,1,Door Pick-up,15,Limited food waste,4
26,54,8,1,432,1,Drop-off,10,Limited food waste,1
65,54,8,2,432,1,Door Pick-up,10,Commercial compost,3
40,55,1,1,433,1,Drop-off,20,Commercial compost,2
80,55,1,2,433,1,Drop-off,20,Food waste,3
3,55,2,1,434,1,Door Pick-up,5,Commercial compost,1
84,55,2,2,434,1,Drop-off,5,Limited food waste,3
23,55,3,1,435,1,Door Pick-up,5,Limited food waste,1
106,55,3,2,435,1,Drop-off,10,Food waste,4
74,55,4,1,436,1,Drop-off,5,Food waste,3
25,55,4,2,436,1,Door Pick-up,10,Limited food waste,1
16,55,5,1,437,1,Drop-off,10,Food waste,1
97,55,5,2,437,1,Door Pick-up,15,Commercial compost,4
68,55,6,1,438,1,Drop-off,15,Commercial compost,3
87,55,6,2,438,1,Door Pick-up,15,Limited food waste,3
47,55,7,1,439,1,Door Pick-up,15,Food waste,2
117,55,7,2,439,1,Door Pick-up,15,Limited food waste,4
26,55,8,1,440,1,Drop-off,10,Limited food waste,1
65,55,8,2,440,1,Door Pick-up,10,Commercial compost,3
40,56,1,1,441,1,Drop-off,20,Commercial compost,2
80,56,1,2,441,1,Drop-off,20,Food waste,3
3,56,2,1,442,1,Door Pick-up,5,Commercial compost,1
84,56,2,2,442,1,Drop-off,5,Limited food waste,3
23,56,3,1,443,1,Door Pick-up,5,Limited food waste,1
106,56,3,2,443,1,Drop-off,10,Food waste,4
74,56,4,1,444,1,Drop-off,5,Food waste,3
25,56,4,2,444,1,Door Pick-up,10,Limited food waste,1
16,56,5,1,445,1,Drop-off,10,Food waste,1
97,56,5,2,445,1,Door Pick-up,15,Commercial compost,4
68,56,6,1,446,1,Drop-off,15,Commercial compost,3
87,56,6,2,446,1,Door Pick-up,15,Limited food waste,3
47,56,7,1,447,1,Door Pick-up,15,Food waste,2
117,56,7,2,447,1,Door Pick-up,15,Limited food waste,4
26,56,8,1,448,1,Drop-off,10,Limited food waste,1
65,56,8,2,448,1,Door Pick-up,10,Commercial compost,3
40,57,1,1,449,1,Drop-off,20,Commercial compost,2
80,57,1,2,449,1,Drop-off,20,Food waste,3
3,57,2,1,450,1,Door Pick-up,5,Commercial compost,1
84,57,2,2,450,1,Drop-off,5,Limited food waste,3
23,57,3,1,451,1,Door Pick-up,5,Limited food waste,1
106,57,3,2,451,1,Drop-off,10,Food waste,4
74,57,4,1,452,1,Drop-off,5,Food waste,3
25,57,4,2,452,1,Door Pick-up,10,Limited food waste,1
16,57,5,1,453,1,Drop-off,10,Food waste,1
97,57,5,2,453,1,Door Pick-up,15,Commercial compost,4
68,57,6,1,454,1,Drop-off,15,Commercial compost,3
87,57,6,2,454,1,Door Pick-up,15,Limited food waste,3
47,57,7,1,455,1,Door Pick-up,15,Food waste,2
117,57,7,2,455,1,Door Pick-up,15,Limited food waste,4
26,57,8,1,456,1,Drop-off,10,Limited food waste,1
65,57,8,2,456,1,Door Pick-up,10,Commercial compost,3
40,58,1,1,457,1,Drop-off,20,Commercial compost,2
80,58,1,2,457,1,Drop-off,20,Food waste,3
3,58,2,1,458,1,Door Pick-up,5,Commercial compost,1
84,58,2,2,458,1,Drop-off,5,Limited food waste,3
23,58,3,1,459,1,Door Pick-up,5,Limited food waste,1
106,58,3,2,459,1,Drop-off,10,Food waste,4
74,58,4,1,460,1,Drop-off,5,Food waste,3
25,58,4,2,460,1,Door Pick-up,10,Limited food waste,1
16,58,5,1,461,1,Drop-off,10,Food waste,1
97,58,5,2,461,1,Door Pick-up,15,Commercial compost,4
68,58,6,1,462,1,Drop-off,15,Commercial compost,3
87,58,6,2,462,1,Door Pick-up,15,Limited food waste,3
47,58,7,1,463,1,Door Pick-up,15,Food waste,2
117,58,7,2,463,1,Door Pick-up,15,Limited food waste,4
26,58,8,1,464,1,Drop-off,10,Limited food waste,1
65,58,8,2,464,1,Door Pick-up,10,Commercial compost,3
40,59,1,1,465,1,Drop-off,20,Commercial compost,2
80,59,1,2,465,1,Drop-off,20,Food waste,3
3,59,2,1,466,1,Door Pick-up,5,Commercial compost,1
84,59,2,2,466,1,Drop-off,5,Limited food waste,3
23,59,3,1,467,1,Door Pick-up,5,Limited food waste,1
106,59,3,2,467,1,Drop-off,10,Food waste,4
74,59,4,1,468,1,Drop-off,5,Food waste,3
25,59,4,2,468,1,Door Pick-up,10,Limited food waste,1
16,59,5,1,469,1,Drop-off,10,Food waste,1
97,59,5,2,469,1,Door Pick-up,15,Commercial compost,4
